1633845900000,3574.46000000,3578.28000000,3572.45000000,3578.07000000,1797.27920000,1633846199999,6426508.83563300,6226,1055.89910000,3775570.35719100,0
1633846200000,3578.07000000,3581.79000000,3576.66000000,3580.54000000,1351.97210000,1633846499999,4838660.70765400,5239,736.10840000,2634537.80651000,0
1633846500000,3580.53000000,3597.37000000,3580.53000000,3591.52000000,3306.50900000,1633846799999,11875346.73103100,10878,1904.42100000,6839271.50134100,0
1633846800000,3591.52000000,3599.99000000,3588.20000000,3592.12000000,2962.06690000,1633847099999,10647054.73730300,9623,1408.09030000,5062085.71727000,0
1633847100000,3592.12000000,3592.78000000,3588.24000000,3589.61000000,1906.86920000,1633847399999,6846885.06478200,5084,792.24130000,2844858.75632000,0
1633847400000,3589.84000000,3594.69000000,3585.74000000,3588.32000000,1801.50980000,1633847699999,6466478.69753500,5798,1095.02770000,3930964.42906500,0
1633847700000,3588.33000000,3594.00000000,3588.32000000,3591.25000000,1348.01980000,1633847999999,4841840.34188800,4144,782.46130000,2810490.56508900,0
1633848000000,3591.25000000,3593.04000000,3587.66000000,3588.62000000,1248.01630000,1633848299999,4480692.19859100,4100,623.48220000,2238485.67692800,0
1633848300000,3588.35000000,3598.00000000,3588.00000000,3596.19000000,1521.07590000,1633848599999,5463815.30796600,4116,993.39740000,3569173.83729200,0
1633848600000,3596.20000000,3604.00000000,3595.31000000,3600.66000000,2266.23890000,1633848899999,8157782.24024400,7248,1326.63270000,4775576.31406400,0
1633848900000,3600.66000000,3602.53000000,3595.60000000,3596.20000000,1862.09410000,1633849199999,6701842.37044100,5709,836.42520000,3010408.31847200,0
1633849200000,3596.21000000,3602.00000000,3596.20000000,3596.91000000,1705.85500000,1633849499999,6141217.04367000,6075,909.19870000,3273018.31777100,0
1633849500000,3596.90000000,3597.96000000,3590.72000000,3594.00000000,1061.07960000,1633849799999,3813528.24442800,5035,556.05560000,1998479.75471000,0
1633849800000,3594.01000000,3598.77000000,3590.31000000,3591.09000000,1259.31710000,1633850099999,4526253.14568300,4479,698.45070000,2510472.99545700,0
1633850100000,3591.09000000,3598.00000000,3591.09000000,3592.31000000,1371.11750000,1633850399999,4929542.76767200,4756,606.95310000,2182010.63528600,0
1633850400000,3592.31000000,3594.63000000,3581.00000000,3582.93000000,1485.68670000,1633850699999,5329365.75564000,5438,755.89620000,2711509.04773000,0
1633850700000,3582.93000000,3585.53000000,3571.54000000,3585.12000000,2217.28810000,1633850999999,7936925.58210000,6196,1219.89110000,4366942.59730000,0
1633851000000,3585.11000000,3585.12000000,3579.26000000,3581.84000000,1605.76770000,1633851299999,5750205.13206600,4546,1011.45760000,3621852.40489600,0
1633851300000,3581.84000000,3588.35000000,3580.43000000,3580.52000000,1278.22130000,1633851599999,4581742.33563500,4784,694.45210000,2489369.24843500,0
1633851600000,3580.52000000,3584.00000000,3580.47000000,3582.91000000,974.09480000,1633851899999,3489761.18376800,4193,439.89620000,1575951.98310500,0
1633851900000,3582.91000000,3583.66000000,3576.11000000,3579.67000000,1163.06910000,1633852199999,4163308.29363000,4234,504.05040000,1804382.76856500,0
1633852200000,3579.67000000,3581.33000000,3576.14000000,3579.88000000,1125.01000000,1633852499999,4026466.96098100,5079,546.29170000,1955215.71358600,0
1633852500000,3579.88000000,3583.91000000,3578.99000000,3582.18000000,1336.26690000,1633852799999,4785278.48110000,5170,690.89600000,2474161.96049900,0
1633852800000,3582.18000000,3586.06000000,3575.09000000,3575.33000000,1377.27700000,1633853099999,4931910.47675900,4605,681.40200000,2440079.32239800,0
1633853100000,3575.33000000,3587.07000000,3575.08000000,3586.23000000,1745.57710000,1633853399999,6254487.60420700,5627,1065.34040000,3817548.75348000,0
1633853400000,3586.56000000,3589.78000000,3581.30000000,3584.62000000,1356.21000000,1633853699999,4861749.34442900,4859,711.75020000,2551464.50357600,0
